order_item_id,order_id,product_id,quantity,discount,line_revenue
OI01357-1,O01357,P057,2,0.1,8692.87
OI01357-2,O01357,P003,3,0.0,14819.01
OI01357-3,O01357,P075,2,0.0,4541.24
OI01358-1,O01358,P060,1,0.15,3452.69
OI01359-1,O01359,P017,1,0.15,1547.53
OI01359-2,O01359,P005,2,0.15,8197.88
OI01360-1,O01360,P026,3,0.1,11515.1
OI01361-1,O01361,P029,3,0.0,8416.77
OI01361-2,O01361,P008,3,0.1,12774.4
OI01362-1,O01362,P028,1,0.0,3865.48
OI01362-2,O01362,P043,3,0.15,8906.69
OI01362-3,O01362,P078,1,0.0,4384.0
OI01363-1,O01363,P079,1,0.0,1769.37
OI01363-2,O01363,P074,2,0.0,9023.66
OI01364-1,O01364,P075,1,0.1,2043.56
OI01365-1,O01365,P068,1,0.15,1214.8
OI01366-1,O01366,P020,3,0.0,3788.58
OI01366-2,O01366,P038,3,0.15,8709.65
OI01366-3,O01366,P013,3,0.2,7482.46
OI01366-4,O01366,P021,2,0.0,1530.58
OI01367-1,O01367,P011,3,0.1,12021.75
OI01367-2,O01367,P075,1,0.0,2270.62
OI01367-3,O01367,P019,3,0.0,2606.43
OI01367-4,O01367,P028,3,0.0,11596.44
OI01368-1,O01368,P032,3,0.15,12362.71
OI01369-1,O01369,P035,1,0.0,3306.95
OI01370-1,O01370,P050,1,0.0,2012.25
OI01370-2,O01370,P068,1,0.0,1429.18
OI01370-3,O01370,P027,2,0.15,7094.56
OI01370-4,O01370,P006,2,0.2,4437.22
OI01371-1,O01371,P014,2,0.2,3782.74
OI01371-2,O01371,P016,3,0.0,8923.65
OI01371-3,O01371,P001,2,0.05,9020.9
OI01372-1,O01372,P014,2,0.0,4728.42
OI01372-2,O01372,P028,2,0.2,6184.77
OI01372-3,O01372,P015,1,0.1,1129.0
OI01373-1,O01373,P059,3,0.0,4706.4
OI01373-2,O01373,P058,1,0.2,2995.54
OI01374-1,O01374,P035,1,0.1,2976.26
OI01375-1,O01375,P068,1,0.0,1429.18
OI01375-2,O01375,P030,1,0.2,3242.05
OI01376-1,O01376,P001,1,0.0,4747.84
OI01376-2,O01376,P069,1,0.0,4691.36
OI01377-1,O01377,P016,3,0.05,8477.47
OI01377-2,O01377,P027,1,0.0,4173.27
OI01378-1,O01378,P012,1,0.2,1695.54
OI01378-2,O01378,P070,3,0.1,5910.92
OI01378-3,O01378,P016,3,0.0,8923.65
OI01379-1,O01379,P048,3,0.1,11247.44
OI01379-2,O01379,P054,2,0.15,4569.01
OI01380-1,O01380,P039,1,0.0,1583.88
OI01380-2,O01380,P007,2,0.2,1332.54
OI01381-1,O01381,P005,3,0.0,14466.84
OI01381-2,O01381,P064,1,0.15,1658.01
OI01381-3,O01381,P034,2,0.15,6926.48
OI01382-1,O01382,P058,1,0.0,3744.43
OI01382-2,O01382,P027,1,0.1,3755.94
OI01382-3,O01382,P055,3,0.2,5727.43
OI01382-4,O01382,P039,1,0.05,1504.69
OI01383-1,O01383,P011,3,0.15,11353.88
OI01384-1,O01384,P072,2,0.15,2631.36
OI01385-1,O01385,P057,3,0.15,12314.89
OI01385-2,O01385,P029,1,0.0,2805.59
OI01385-3,O01385,P003,2,0.05,9385.37
OI01385-4,O01385,P008,2,0.0,9462.52
OI01386-1,O01386,P030,1,0.0,4052.56
OI01387-1,O01387,P039,1,0.2,1267.1
OI01388-1,O01388,P045,1,0.0,4831.47
OI01389-1,O01389,P031,1,0.0,395.78
OI01389-2,O01389,P045,2,0.0,9662.94
OI01389-3,O01389,P041,2,0.15,4555.03
OI01390-1,O01390,P036,3,0.0,13327.05
OI01390-2,O01390,P063,2,0.0,2831.14
OI01390-3,O01390,P024,2,0.2,5810.14
OI01390-4,O01390,P025,3,0.0,8674.23
OI01391-1,O01391,P054,3,0.15,6853.51
OI01391-2,O01391,P010,1,0.0,2844.29
OI01392-1,O01392,P049,2,0.2,4109.39
OI01392-2,O01392,P045,3,0.2,11595.53
OI01392-3,O01392,P061,3,0.2,10689.91
OI01392-4,O01392,P048,1,0.0,4165.72
OI01393-1,O01393,P023,1,0.0,4500.03
OI01393-2,O01393,P045,3,0.2,11595.53
OI01393-3,O01393,P004,2,0.0,2198.3
OI01393-4,O01393,P040,1,0.2,2351.86
OI01394-1,O01394,P074,2,0.1,8121.29
OI01394-2,O01394,P001,2,0.1,8546.11
OI01394-3,O01394,P042,3,0.15,2176.3
OI01395-1,O01395,P044,2,0.05,8901.77
OI01395-2,O01395,P028,2,0.0,7730.96
OI01395-3,O01395,P032,3,0.2,11635.49
OI01395-4,O01395,P046,3,0.05,3884.46
OI01396-1,O01396,P011,2,0.15,7569.25
OI01397-1,O01397,P036,2,0.05,8440.47
OI01397-2,O01397,P039,2,0.0,3167.76
OI01398-1,O01398,P052,3,0.05,7826.81
OI01398-2,O01398,P061,2,0.1,8017.43
OI01399-1,O01399,P047,3,0.05,10361.74
OI01400-1,O01400,P013,1,0.0,3117.69
OI01400-2,O01400,P035,3,0.1,8928.76
OI01401-1,O01401,P023,2,0.0,9000.06
OI01402-1,O01402,P050,3,0.15,5131.24
OI01402-2,O01402,P067,3,0.05,10678.47
OI01402-3,O01402,P061,1,0.05,4231.42
OI01402-4,O01402,P019,1,0.0,868.81
OI01403-1,O01403,P056,3,0.1,11524.0
OI01403-2,O01403,P061,1,0.15,3786.01
OI01403-3,O01403,P058,2,0.0,7488.86
OI01404-1,O01404,P011,2,0.1,8014.5
OI01405-1,O01405,P012,2,0.0,4238.84
OI01405-2,O01405,P028,3,0.05,11016.62
OI01405-3,O01405,P045,3,0.0,14494.41
OI01405-4,O01405,P044,1,0.2,3748.11
OI01406-1,O01406,P032,1,0.05,4605.71
OI01406-2,O01406,P079,1,0.0,1769.37
OI01407-1,O01407,P049,3,0.0,7705.11
OI01407-2,O01407,P022,1,0.2,1157.28
OI01408-1,O01408,P066,3,0.15,4391.13
OI01409-1,O01409,P022,2,0.0,2893.2
OI01409-2,O01409,P012,1,0.2,1695.54
OI01409-3,O01409,P041,2,0.1,4822.97
OI01409-4,O01409,P035,2,0.0,6613.9
OI01410-1,O01410,P012,1,0.1,1907.48
OI01410-2,O01410,P032,1,0.05,4605.71
OI01411-1,O01411,P037,1,0.2,2330.98
OI01411-2,O01411,P064,1,0.15,1658.01
OI01411-3,O01411,P010,1,0.05,2702.08
OI01412-1,O01412,P073,3,0.0,3791.58
OI01412-2,O01412,P039,2,0.1,2850.98
OI01412-3,O01412,P009,3,0.15,7886.84
OI01413-1,O01413,P003,3,0.2,11855.21
OI01413-2,O01413,P073,1,0.15,1074.28
OI01413-3,O01413,P006,2,0.0,5546.52
OI01414-1,O01414,P025,1,0.0,2891.41
OI01414-2,O01414,P072,1,0.2,1238.29
OI01414-3,O01414,P034,2,0.05,7741.36
OI01415-1,O01415,P054,1,0.15,2284.5
OI01415-2,O01415,P017,3,0.2,4369.49
OI01416-1,O01416,P007,3,0.0,2498.52
OI01416-2,O01416,P070,1,0.1,1970.31
OI01417-1,O01417,P065,1,0.0,4384.49
OI01418-1,O01418,P070,2,0.0,4378.46
OI01418-2,O01418,P060,3,0.0,12185.97
OI01419-1,O01419,P039,2,0.2,2534.21
OI01419-2,O01419,P076,2,0.0,4109.18
OI01419-3,O01419,P052,3,0.2,6591.0
OI01419-4,O01419,P080,2,0.15,2910.55
OI01420-1,O01420,P044,2,0.0,9370.28
OI01420-2,O01420,P030,1,0.1,3647.3
OI01421-1,O01421,P039,1,0.15,1346.3
OI01421-2,O01421,P016,2,0.0,5949.1
OI01422-1,O01422,P075,1,0.0,2270.62
OI01423-1,O01423,P057,3,0.0,14488.11
OI01424-1,O01424,P052,2,0.0,5492.5
OI01424-2,O01424,P031,2,0.1,712.4
OI01424-3,O01424,P051,3,0.15,3728.69
OI01424-4,O01424,P067,3,0.0,11240.49
OI01425-1,O01425,P012,1,0.1,1907.48
OI01425-2,O01425,P009,3,0.0,9278.64
OI01425-3,O01425,P068,3,0.0,4287.54
OI01425-4,O01425,P008,1,0.0,4731.26
OI01426-1,O01426,P068,1,0.0,1429.18
OI01427-1,O01427,P026,1,0.15,3625.12
OI01427-2,O01427,P016,2,0.05,5651.65
OI01428-1,O01428,P020,1,0.0,1262.86
OI01428-2,O01428,P060,2,0.0,8123.98
OI01429-1,O01429,P017,2,0.0,3641.24
OI01429-2,O01429,P078,2,0.0,8768.0
OI01429-3,O01429,P055,2,0.0,4772.86
OI01430-1,O01430,P029,3,0.1,7575.09
OI01430-2,O01430,P024,2,0.1,6536.41
OI01430-3,O01430,P012,1,0.0,2119.42
OI01430-4,O01430,P078,3,0.05,12494.4
OI01431-1,O01431,P011,3,0.05,12689.62
OI01431-2,O01431,P072,1,0.0,1547.86
OI01432-1,O01432,P053,3,0.2,10421.47
OI01432-2,O01432,P058,3,0.0,11233.29
OI01432-3,O01432,P024,2,0.05,6899.55
OI01433-1,O01433,P046,3,0.0,4088.91
OI01433-2,O01433,P044,2,0.05,8901.77
OI01433-3,O01433,P009,3,0.15,7886.84
OI01433-4,O01433,P068,1,0.2,1143.34
OI01434-1,O01434,P076,1,0.15,1746.4
OI01435-1,O01435,P030,3,0.0,12157.68
OI01436-1,O01436,P050,1,0.2,1609.8
OI01436-2,O01436,P061,2,0.0,8908.26
OI01436-3,O01436,P073,3,0.15,3222.84
OI01437-1,O01437,P062,1,0.05,1875.14
OI01437-2,O01437,P016,1,0.15,2528.37
OI01437-3,O01437,P044,3,0.0,14055.42
OI01438-1,O01438,P062,3,0.0,5921.49
OI01439-1,O01439,P008,3,0.0,14193.78
OI01440-1,O01440,P012,1,0.1,1907.48
OI01441-1,O01441,P010,1,0.05,2702.08
OI01441-2,O01441,P014,2,0.0,4728.42
OI01442-1,O01442,P041,1,0.0,2679.43
OI01442-2,O01442,P022,2,0.05,2748.54
OI01442-3,O01442,P045,3,0.0,14494.41
OI01443-1,O01443,P001,1,0.2,3798.27
OI01443-2,O01443,P013,3,0.0,9353.07
OI01443-3,O01443,P072,3,0.0,4643.58
OI01444-1,O01444,P021,2,0.1,1377.52
OI01444-2,O01444,P045,1,0.0,4831.47
OI01445-1,O01445,P052,2,0.0,5492.5
OI01445-2,O01445,P038,3,0.2,8197.32
OI01445-3,O01445,P056,3,0.15,10883.78
OI01446-1,O01446,P006,2,0.15,4714.54
OI01446-2,O01446,P067,1,0.05,3559.49
OI01446-3,O01446,P031,1,0.0,395.78
OI01446-4,O01446,P063,1,0.0,1415.57
OI01447-1,O01447,P001,3,0.15,12106.99
OI01447-2,O01447,P064,1,0.0,1950.6
OI01447-3,O01447,P047,3,0.05,10361.74
OI01448-1,O01448,P053,1,0.0,4342.28
OI01449-1,O01449,P054,2,0.2,4300.24
OI01449-2,O01449,P070,2,0.2,3502.77
OI01449-3,O01449,P043,1,0.2,2794.26
OI01449-4,O01449,P039,2,0.05,3009.37
OI01450-1,O01450,P011,2,0.15,7569.25
OI01450-2,O01450,P020,3,0.0,3788.58
OI01450-3,O01450,P004,2,0.15,1868.56
OI01450-4,O01450,P066,2,0.0,3444.02
OI01451-1,O01451,P075,3,0.1,6130.67
OI01451-2,O01451,P034,3,0.2,9778.56
OI01451-3,O01451,P060,1,0.0,4061.99
OI01452-1,O01452,P045,2,0.1,8696.65
OI01452-2,O01452,P002,1,0.15,2176.02
OI01452-3,O01452,P079,3,0.2,4246.49
OI01452-4,O01452,P042,1,0.0,853.45
OI01453-1,O01453,P052,1,0.15,2334.31
OI01453-2,O01453,P065,2,0.1,7892.08
OI01453-3,O01453,P069,2,0.15,7975.31
OI01454-1,O01454,P044,3,0.0,14055.42
OI01455-1,O01455,P037,3,0.1,7867.04
OI01455-2,O01455,P057,2,0.2,7726.99
OI01455-3,O01455,P036,1,0.2,3553.88
OI01456-1,O01456,P029,2,0.05,5330.62
OI01456-2,O01456,P006,3,0.2,6655.82
OI01457-1,O01457,P042,2,0.1,1536.21
OI01457-2,O01457,P044,1,0.05,4450.88
OI01457-3,O01457,P033,1,0.05,3573.28
OI01457-4,O01457,P072,2,0.05,2940.93
OI01458-1,O01458,P069,3,0.0,14074.08
OI01458-2,O01458,P024,2,0.05,6899.55
OI01458-3,O01458,P005,1,0.0,4822.28
OI01459-1,O01459,P066,1,0.2,1377.61
OI01460-1,O01460,P056,2,0.0,8536.3
OI01460-2,O01460,P077,3,0.05,13756.27
OI01460-3,O01460,P040,1,0.2,2351.86
OI01460-4,O01460,P052,2,0.1,4943.25
OI01461-1,O01461,P014,1,0.05,2246.0
OI01461-2,O01461,P049,2,0.0,5136.74
OI01461-3,O01461,P079,3,0.0,5308.11
OI01461-4,O01461,P051,2,0.2,2339.57
OI01462-1,O01462,P026,2,0.2,6823.76
OI01462-2,O01462,P055,3,0.15,6085.4
OI01463-1,O01463,P006,3,0.0,8319.78
OI01463-2,O01463,P036,3,0.15,11327.99
OI01463-3,O01463,P012,3,0.15,5404.52
OI01464-1,O01464,P063,3,0.15,3609.7
OI01464-2,O01464,P027,1,0.2,3338.62
OI01465-1,O01465,P005,3,0.0,14466.84
OI01466-1,O01466,P024,2,0.05,6899.55
OI01466-2,O01466,P060,2,0.0,8123.98
OI01467-1,O01467,P013,2,0.2,4988.3
OI01467-2,O01467,P040,1,0.05,2792.84
OI01467-3,O01467,P007,3,0.0,2498.52
OI01468-1,O01468,P067,2,0.2,5994.93
OI01469-1,O01469,P019,2,0.05,1650.74
OI01470-1,O01470,P032,1,0.05,4605.71
OI01470-2,O01470,P014,2,0.2,3782.74
OI01470-3,O01470,P007,2,0.05,1582.4
OI01471-1,O01471,P061,2,0.0,8908.26
OI01472-1,O01472,P053,1,0.05,4125.17
OI01472-2,O01472,P031,3,0.2,949.87
OI01473-1,O01473,P045,1,0.1,4348.32
OI01473-2,O01473,P025,1,0.0,2891.41
OI01473-3,O01473,P063,3,0.05,4034.37
OI01473-4,O01473,P022,1,0.15,1229.61
OI01474-1,O01474,P007,1,0.1,749.56
OI01474-2,O01474,P004,1,0.1,989.24
OI01474-3,O01474,P056,3,0.15,10883.78
OI01474-4,O01474,P037,2,0.1,5244.7
OI01475-1,O01475,P078,1,0.15,3726.4
OI01475-2,O01475,P070,3,0.05,6239.31
OI01475-3,O01475,P037,3,0.05,8304.1
OI01475-4,O01475,P045,3,0.1,13044.97
OI01476-1,O01476,P044,3,0.0,14055.42
OI01476-2,O01476,P068,1,0.0,1429.18
OI01476-3,O01476,P062,3,0.2,4737.19
OI01477-1,O01477,P034,3,0.2,9778.56
OI01477-2,O01477,P023,2,0.0,9000.06
OI01477-3,O01477,P010,1,0.15,2417.65
OI01478-1,O01478,P054,2,0.2,4300.24
OI01478-2,O01478,P039,3,0.2,3801.31
OI01478-3,O01478,P023,3,0.15,11475.08
OI01479-1,O01479,P073,2,0.0,2527.72
OI01480-1,O01480,P020,1,0.15,1073.43
OI01480-2,O01480,P054,3,0.15,6853.51
OI01480-3,O01480,P031,2,0.0,791.56
OI01480-4,O01480,P052,3,0.0,8238.75
OI01481-1,O01481,P003,3,0.0,14819.01
OI01481-2,O01481,P074,3,0.2,10828.39
OI01482-1,O01482,P067,1,0.0,3746.83
OI01482-2,O01482,P071,3,0.2,7121.78
OI01483-1,O01483,P031,2,0.15,672.83
OI01483-2,O01483,P017,2,0.0,3641.24
OI01483-3,O01483,P007,1,0.05,791.2
OI01484-1,O01484,P027,3,0.2,10015.85
OI01484-2,O01484,P028,3,0.15,9856.97
OI01485-1,O01485,P001,2,0.2,7596.54
OI01485-2,O01485,P036,2,0.0,8884.7
OI01485-3,O01485,P033,3,0.1,10155.65
OI01485-4,O01485,P023,3,0.0,13500.09
OI01486-1,O01486,P040,3,0.2,7055.59
OI01487-1,O01487,P032,1,0.0,4848.12
OI01487-2,O01487,P002,2,0.15,4352.03
OI01487-3,O01487,P027,2,0.0,8346.54
OI01488-1,O01488,P018,1,0.1,831.53
OI01488-2,O01488,P029,3,0.15,7154.25
OI01488-3,O01488,P013,3,0.0,9353.07
OI01488-4,O01488,P016,1,0.0,2974.55
OI01489-1,O01489,P043,3,0.05,9954.54
OI01490-1,O01490,P003,1,0.15,4198.72
OI01490-2,O01490,P049,1,0.15,2183.11
OI01491-1,O01491,P022,1,0.05,1374.27
OI01491-2,O01491,P054,2,0.0,5375.3
OI01492-1,O01492,P017,1,0.2,1456.5
OI01492-2,O01492,P037,3,0.0,8741.16
OI01492-3,O01492,P070,3,0.2,5254.15
OI01493-1,O01493,P031,1,0.1,356.2
OI01494-1,O01494,P049,2,0.2,4109.39
OI01494-2,O01494,P028,3,0.1,10436.8
OI01494-3,O01494,P066,3,0.0,5166.03
OI01495-1,O01495,P007,1,0.1,749.56
OI01495-2,O01495,P073,1,0.0,1263.86
OI01496-1,O01496,P050,2,0.0,4024.5
OI01496-2,O01496,P016,1,0.0,2974.55
OI01497-1,O01497,P044,1,0.1,4216.63
OI01497-2,O01497,P079,1,0.05,1680.9
OI01497-3,O01497,P042,2,0.1,1536.21
OI01497-4,O01497,P023,3,0.1,12150.08
OI01498-1,O01498,P049,2,0.1,4623.07
OI01498-2,O01498,P065,1,0.0,4384.49
OI01498-3,O01498,P040,1,0.1,2645.85
OI01498-4,O01498,P080,3,0.0,5136.27
OI01499-1,O01499,P020,1,0.05,1199.72
OI01499-2,O01499,P033,1,0.1,3385.22
OI01499-3,O01499,P044,1,0.0,4685.14
OI01499-4,O01499,P022,3,0.15,3688.83
OI01500-1,O01500,P026,1,0.1,3838.37
OI01500-2,O01500,P060,2,0.0,8123.98
OI01500-3,O01500,P022,2,0.0,2893.2
OI01500-4,O01500,P039,2,0.1,2850.98
OI01501-1,O01501,P019,1,0.0,868.81
OI01502-1,O01502,P077,2,0.15,8205.49
OI01502-2,O01502,P057,1,0.0,4829.37
OI01503-1,O01503,P060,2,0.0,8123.98
OI01503-2,O01503,P017,1,0.1,1638.56
OI01504-1,O01504,P030,2,0.0,8105.12
OI01505-1,O01505,P016,3,0.05,8477.47
OI01505-2,O01505,P064,3,0.2,4681.44
OI01505-3,O01505,P060,3,0.15,10358.07
OI01506-1,O01506,P026,1,0.0,4264.85
OI01506-2,O01506,P002,2,0.0,5120.04
OI01506-3,O01506,P073,3,0.2,3033.26
OI01507-1,O01507,P076,2,0.0,4109.18
OI01507-2,O01507,P006,2,0.05,5269.19
OI01507-3,O01507,P003,1,0.15,4198.72
OI01508-1,O01508,P003,1,0.15,4198.72
OI01508-2,O01508,P072,1,0.15,1315.68
OI01508-3,O01508,P036,2,0.05,8440.47
OI01509-1,O01509,P004,1,0.0,1099.15
OI01509-2,O01509,P068,3,0.0,4287.54
OI01510-1,O01510,P063,3,0.2,3397.37
OI01511-1,O01511,P019,3,0.1,2345.79
OI01511-2,O01511,P002,1,0.05,2432.02
OI01512-1,O01512,P035,3,0.05,9424.81
OI01512-2,O01512,P038,2,0.0,6831.1
OI01512-3,O01512,P077,2,0.0,9653.52
OI01513-1,O01513,P031,2,0.05,751.98
OI01513-2,O01513,P039,3,0.0,4751.64
OI01514-1,O01514,P043,1,0.1,3143.54
OI01514-2,O01514,P070,1,0.2,1751.38
OI01515-1,O01515,P049,1,0.05,2439.95
OI01516-1,O01516,P014,2,0.15,4019.16
OI01517-1,O01517,P053,1,0.0,4342.28
OI01517-2,O01517,P072,1,0.2,1238.29
OI01517-3,O01517,P043,3,0.0,10478.46
OI01517-4,O01517,P066,1,0.05,1635.91
OI01518-1,O01518,P070,2,0.05,4159.54
OI01518-2,O01518,P049,3,0.05,7319.85
OI01519-1,O01519,P079,2,0.0,3538.74
OI01519-2,O01519,P028,2,0.2,6184.77
OI01519-3,O01519,P023,3,0.1,12150.08
OI01519-4,O01519,P032,2,0.0,9696.24
OI01520-1,O01520,P045,2,0.15,8213.5
OI01521-1,O01521,P037,2,0.15,4953.32
OI01521-2,O01521,P032,2,0.15,8241.8
OI01521-3,O01521,P014,1,0.0,2364.21
OI01522-1,O01522,P016,2,0.0,5949.1
OI01522-2,O01522,P008,2,0.15,8043.14
OI01523-1,O01523,P054,1,0.0,2687.65
OI01524-1,O01524,P039,3,0.0,4751.64
OI01525-1,O01525,P063,3,0.15,3609.7
OI01526-1,O01526,P004,3,0.1,2967.71
OI01526-2,O01526,P068,3,0.05,4073.16
OI01526-3,O01526,P041,1,0.0,2679.43
OI01527-1,O01527,P059,3,0.0,4706.4
OI01527-2,O01527,P042,2,0.2,1365.52
OI01527-3,O01527,P034,1,0.15,3463.24
OI01528-1,O01528,P025,3,0.15,7373.1
OI01528-2,O01528,P040,3,0.1,7937.54
OI01528-3,O01528,P005,3,0.0,14466.84
OI01529-1,O01529,P072,2,0.1,2786.15
OI01529-2,O01529,P054,2,0.15,4569.01
OI01529-3,O01529,P067,3,0.0,11240.49
OI01530-1,O01530,P077,1,0.15,4102.75
OI01530-2,O01530,P002,3,0.05,7296.06
OI01531-1,O01531,P019,1,0.05,825.37
OI01532-1,O01532,P002,2,0.2,4096.03
OI01532-2,O01532,P050,2,0.05,3823.27
OI01532-3,O01532,P011,1,0.05,4229.88
OI01532-4,O01532,P030,2,0.2,6484.1
OI01533-1,O01533,P028,3,0.0,11596.44
OI01534-1,O01534,P001,1,0.1,4273.06
OI01534-2,O01534,P040,2,0.05,5585.68
OI01534-3,O01534,P065,3,0.05,12495.8
OI01534-4,O01534,P045,2,0.1,8696.65
OI01535-1,O01535,P071,1,0.15,2522.3
OI01536-1,O01536,P019,1,0.15,738.49
OI01536-2,O01536,P012,3,0.05,6040.35
OI01537-1,O01537,P037,1,0.05,2768.03
OI01538-1,O01538,P063,1,0.1,1274.01
OI01538-2,O01538,P072,1,0.0,1547.86
OI01539-1,O01539,P038,1,0.15,2903.22
OI01540-1,O01540,P027,3,0.0,12519.81
OI01540-2,O01540,P079,3,0.1,4777.3
OI01540-3,O01540,P044,1,0.15,3982.37
OI01541-1,O01541,P030,1,0.05,3849.93
OI01541-2,O01541,P043,3,0.15,8906.69
OI01541-3,O01541,P014,2,0.0,4728.42
OI01542-1,O01542,P018,3,0.1,2494.58
OI01542-2,O01542,P062,2,0.0,3947.66
OI01542-3,O01542,P037,1,0.0,2913.72
OI01542-4,O01542,P012,3,0.1,5722.43
OI01543-1,O01543,P036,1,0.1,3998.12
OI01544-1,O01544,P018,2,0.15,1570.66
OI01545-1,O01545,P056,2,0.0,8536.3
OI01545-2,O01545,P016,1,0.2,2379.64
OI01545-3,O01545,P052,2,0.2,4394.0
OI01545-4,O01545,P057,2,0.05,9175.8
OI01546-1,O01546,P056,1,0.1,3841.33
OI01546-2,O01546,P004,1,0.15,934.28
OI01546-3,O01546,P072,3,0.15,3947.04
OI01546-4,O01546,P037,2,0.15,4953.32
OI01547-1,O01547,P073,2,0.15,2148.56
OI01547-2,O01547,P080,3,0.05,4879.46
OI01548-1,O01548,P061,2,0.0,8908.26
OI01548-2,O01548,P014,3,0.05,6738.0
OI01548-3,O01548,P080,1,0.05,1626.49
OI01548-4,O01548,P012,3,0.0,6358.26
OI01549-1,O01549,P027,3,0.05,11893.82
OI01549-2,O01549,P033,3,0.0,11284.05
OI01549-3,O01549,P013,1,0.0,3117.69
OI01549-4,O01549,P051,1,0.05,1389.12
OI01550-1,O01550,P006,3,0.1,7487.8
OI01551-1,O01551,P015,2,0.1,2257.99
OI01551-2,O01551,P069,2,0.15,7975.31
OI01552-1,O01552,P058,1,0.0,3744.43
OI01553-1,O01553,P062,1,0.05,1875.14
OI01553-2,O01553,P050,1,0.2,1609.8
OI01554-1,O01554,P078,1,0.15,3726.4
OI01554-2,O01554,P042,3,0.1,2304.32
OI01555-1,O01555,P022,2,0.0,2893.2
OI01555-2,O01555,P067,3,0.05,10678.47
OI01556-1,O01556,P052,3,0.2,6591.0
OI01556-2,O01556,P026,3,0.2,10235.64
OI01556-3,O01556,P022,3,0.0,4339.8
OI01556-4,O01556,P071,2,0.2,4747.86
OI01557-1,O01557,P053,2,0.0,8684.56
OI01557-2,O01557,P031,1,0.15,336.41
OI01558-1,O01558,P009,1,0.1,2783.59
OI01558-2,O01558,P064,1,0.05,1853.07
OI01558-3,O01558,P031,1,0.05,375.99
OI01558-4,O01558,P027,2,0.1,7511.89
OI01559-1,O01559,P068,2,0.05,2715.44
OI01559-2,O01559,P054,1,0.05,2553.27
OI01559-3,O01559,P030,3,0.2,9726.14
OI01560-1,O01560,P017,3,0.0,5461.86
OI01560-2,O01560,P041,2,0.1,4822.97
OI01560-3,O01560,P057,1,0.15,4104.96
OI01560-4,O01560,P016,2,0.0,5949.1
OI01561-1,O01561,P016,3,0.05,8477.47
OI01561-2,O01561,P015,2,0.15,2132.55
OI01562-1,O01562,P049,3,0.1,6934.6
OI01562-2,O01562,P035,1,0.1,2976.26
OI01563-1,O01563,P015,2,0.1,2257.99
OI01564-1,O01564,P028,3,0.0,11596.44
OI01564-2,O01564,P058,2,0.0,7488.86
OI01564-3,O01564,P032,1,0.2,3878.5
OI01565-1,O01565,P004,3,0.0,3297.45
OI01565-2,O01565,P029,1,0.05,2665.31
OI01565-3,O01565,P046,1,0.0,1362.97
OI01566-1,O01566,P029,1,0.05,2665.31
OI01566-2,O01566,P044,3,0.2,11244.34
OI01567-1,O01567,P059,1,0.05,1490.36
OI01568-1,O01568,P013,3,0.0,9353.07
OI01569-1,O01569,P061,2,0.0,8908.26
OI01569-2,O01569,P039,1,0.0,1583.88
OI01570-1,O01570,P079,3,0.1,4777.3
OI01571-1,O01571,P060,2,0.2,6499.18
OI01572-1,O01572,P033,2,0.1,6770.43
OI01573-1,O01573,P068,2,0.05,2715.44
OI01573-2,O01573,P016,1,0.0,2974.55
OI01574-1,O01574,P001,2,0.05,9020.9
OI01574-2,O01574,P002,1,0.1,2304.02
OI01574-3,O01574,P057,1,0.05,4587.9
OI01574-4,O01574,P011,3,0.1,12021.75
OI01575-1,O01575,P016,1,0.2,2379.64
OI01576-1,O01576,P032,3,0.1,13089.92
OI01576-2,O01576,P050,1,0.15,1710.41
OI01576-3,O01576,P033,2,0.05,7146.56
OI01576-4,O01576,P051,2,0.0,2924.46
OI01577-1,O01577,P037,3,0.05,8304.1
OI01577-2,O01577,P040,2,0.0,5879.66
OI01577-3,O01577,P034,1,0.2,3259.52
OI01577-4,O01577,P047,2,0.2,5817.12
OI01578-1,O01578,P067,1,0.2,2997.46
OI01578-2,O01578,P060,2,0.0,8123.98
OI01578-3,O01578,P016,2,0.15,5056.74
OI01578-4,O01578,P006,3,0.0,8319.78
OI01579-1,O01579,P058,1,0.05,3557.21
OI01579-2,O01579,P044,3,0.2,11244.34
OI01580-1,O01580,P019,1,0.15,738.49
OI01580-2,O01580,P001,3,0.1,12819.17
OI01580-3,O01580,P056,2,0.1,7682.67
OI01580-4,O01580,P077,1,0.15,4102.75
OI01581-1,O01581,P056,3,0.2,10243.56
OI01582-1,O01582,P056,1,0.0,4268.15
OI01582-2,O01582,P063,2,0.0,2831.14
OI01583-1,O01583,P013,3,0.05,8885.42
OI01583-2,O01583,P044,3,0.0,14055.42
OI01583-3,O01583,P022,3,0.0,4339.8
OI01584-1,O01584,P049,1,0.05,2439.95
OI01584-2,O01584,P018,2,0.05,1755.45
OI01585-1,O01585,P018,1,0.2,739.14
OI01585-2,O01585,P031,1,0.0,395.78
OI01586-1,O01586,P056,1,0.05,4054.74
OI01586-2,O01586,P017,3,0.1,4915.67
OI01586-3,O01586,P071,2,0.0,5934.82
OI01587-1,O01587,P049,2,0.0,5136.74
OI01587-2,O01587,P026,1,0.15,3625.12
OI01587-3,O01587,P015,2,0.15,2132.55
OI01587-4,O01587,P069,3,0.1,12666.67
OI01588-1,O01588,P026,2,0.05,8103.22
OI01589-1,O01589,P071,3,0.05,8457.12
OI01589-2,O01589,P023,1,0.2,3600.02
OI01589-3,O01589,P059,3,0.0,4706.4
